"","fid","full_id","osm_id","osm_type","lit","natural","circumf","species","height","leaf_cyc","leaf_typ","denot","hwy_x","lamp_mnt","mat_x","power","lamp_typ","hwy_y","stop","direct","mat_y","trfc_clm","trfc_sig_dir","noexit","crs_mrk","gate_typ","name_en","addr_strt","addr_pstc","addr_hsnm","slpd_curb","kerb","lift_gt_typ","crssng","btn_oprtd","amenity","entrance","bus","pub_trns","name","rlwy","acc","barrier","trfc_sig","hwy","mot_veh","horse","foot","oneway","surface","bike","covered","embnkmt","brdg_nam","trl_vis","mtb_uphl","mtb_scl","incline","golf","width","segrgtd","footway","tunnel","layer","bridge","service","cnstrct","lns_fwd","lns_bkwd","hgv","junction","alt_nam","ln_mrk","veh","sdwlk","psv","lanes","maxspd","loc_nam","wkt_geom"
"297",1003,"w430410159",430410159,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6642453, -106.6641748, -106.6638496, -106.6635386, -106.6632093, -106.6628353, -106.6628106, -106.6627791, -106.6625324, -106.6624043, -106.661484, -106.6611786, -106.6604285, -106.6604305, -106.6604691, -106.6605362, -106.6606379, -106.6609844, -106.6615587, -106.6616034, -106.6616441, -106.662486, -106.6632682, -106.6633353, -106.6634085, -106.6634959, 52.0956763, 52.0956753, 52.0956853, 52.0957128, 52.0957777, 52.0958839, 52.0958854, 52.095873, 52.095585, 52.0954355, 52.094376, 52.0940244, 
52.0931689, 52.0931227, 52.0930702, 52.0930403, 52.093029, 52.0930281, 52.0930265, 52.0930365, 52.0930715, 52.0940542, 52.0949672, 52.095006, 52.0950284, 52.0950322)
"298",1001,"w430407099",430407099,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.6645204, -106.6645181, -106.6644694, -106.6639554, -106.6637613, -106.6635548, -106.6634421, -106.6633536, -106.6618972, -106.6618972, -106.6619455, -106.6620045, -106.6622566, -106.6624068, -106.6625705, -106.6626214, -106.6637989, -106.6639115, -106.664059, -106.6642897, -106.6643863, -106.6645204, 52.0947358, 52.094771, 52.0947902, 52.0948595, 52.0948857, 52.0949105, 52.0949006, 52.0948396, 52.0931341, 52.0930879, 52.0930368, 52.0930286, 52.0930401, 52.0930731, 52.093136, 52.0931555, 52.0938509, 
52.0939333, 52.0940618, 52.0943271, 52.0944804, 52.0947358)
"299",119,"w136441115",136441115,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jasper Avenue",NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,c(-106.6667531, -106.6692407, -106.6703195, -106.6705083, 52.0928946, 52.0929492, 52.0929779, 52.0929802)
"300",87,"w23344202",23344202,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Portage Avenue",NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,"gravel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,c(-106.6669009, -106.6667488, -106.6665616, -106.6650248, -106.6646955, -106.6641911, -106.6636517, -106.6634851, -106.6632586, -106.6622624, -106.6611474, -106.6605355, -106.6600861, -106.6599029, -106.6597211, -106.6592607, 52.0922727, 52.0923166, 52.0923293, 52.0923181, 52.0922903, 52.0922476, 52.0921619, 52.0921354, 52.0920994, 52.0918377, 52.0914158, 52.091109, 52.0908085, 52.0906209, 52.0904347, 52.090011)
"301",236,"w281649336",281649336,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jasper Avenue South",NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,c(-106.6669009, -106.6670164, -106.6670438, -106.6670527, -106.667055, -106.6670506, -106.6670457, -106.6670415, -106.6670383, -106.6670293, -106.667055, -106.6672474, -106.6672954, 52.0922727, 52.0921521, 52.0920725, 52.0913909, 52.0912162, 52.0908861, 52.0905116, 52.0902087, 52.0899762, 52.0893349, 52.0891608, 52.0888485, 52.0887706)
"302",88,"w23344207",23344207,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Edson Street",NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-106.667055, -106.6662546, -106.6659303, -106.6651593, -106.6649601, -106.6641293, -106.664092, -106.6635096, -106.6633916, -106.6631051, -106.662726, -106.6624326, -106.6616002, -106.6611728, -106.6609498, -106.6605148, -106.6598916, -106.6595671, -106.6594582, -106.6593737, -106.6590161, -106.6583156, -106.6582183, -106.6580059, 52.0912162, 52.0909988, 52.0909108, 52.0907014, 52.0906472, 52.0904216, 52.0904115, 52.0902533, 52.0902212, 52.0901434, 52.0900404, 52.0899607, 52.0897366, 52.0896214, 
52.0895599, 52.0894399, 52.0892679, 52.0891784, 52.0891484, 52.0891251, 52.0890264, 52.0888331, 52.0888063, 52.0887477)
"303",276,"w428713564",428713564,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melville Street",NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,c(-106.6693513, -106.6691928, -106.6687545, -106.6685529, -106.6683265, -106.6682377, -106.6672954, -106.6671002, -106.666745, -106.6622266, -106.660198, -106.6598146, -106.6595449, -106.6592675, -106.6588862, -106.6584037, -106.6579318, -106.6573698, -106.6571824, -106.65649, -106.6564003, -106.6561842, -106.6560061, -106.6547989, 52.089365, 52.0893108, 52.0891608, 52.0891069, 52.0890463, 52.0890226, 52.0887706, 52.0887176, 52.0886212, 52.0873944, 52.0868436, 52.0867395, 52.0866663, 52.0865913, 
52.0864881, 52.0863575, 52.0862299, 52.0860778, 52.0860271, 52.0858398, 52.0858155, 52.0857582, 52.085711, 52.0853831)
"304",325,"w478837193",478837193,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Melville Street",NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,c(-106.6699291, -106.669611, -106.6693513, 52.0893963, 52.0893873, 52.089365)
"305",82,"w23343987",23343987,"way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jasper Avenue",NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,c(-106.670407, -106.6700939, -106.6698469, -106.669525, -106.6685943, -106.6681711, -106.6677846, -106.6672956, -106.6666345, -106.6656217, -106.6652869, -106.6651911, -106.6651692, -106.6652256, -106.6653405, -106.665468, -106.6656297, -106.6657834, -106.6658922, -106.6663267, -106.6667531, 52.0988302, 52.0987969, 52.0987132, 52.0984484, 52.0976206, 52.0971613, 52.0967491, 52.0961953, 52.0953781, 52.094197, 52.0937962, 52.093641, 52.0934686, 52.0933108, 52.0931786, 52.0930728, 52.0930102, 52.0929702, 
52.0929511, 52.0929129, 52.0928946)
